,Unnamed: 0,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
4269,4269,0.622733477111577,0.896226570899088,1191,A20203102245,11.44,10.83,Tehran,2020-11-05 22:45:00,447765,2020,11,5,22,45,night,Fall,12.74510882782213,13.453771705789656
4270,4270,0.632856386773144,1.04073983296422,990,A20203102245,6.67,8.57,Mashhad,2020-11-05 22:45:00,447765,2020,11,5,22,45,night,Fall,10.021155779521251,10.58407297870481
4271,4271,0.566533875197359,0.902509756206268,1550,A20203102250,7.25,4.53,Esfahan,2020-11-05 22:50:00,447770,2020,11,5,22,50,night,Fall,7.527213530754341,6.118170427328069
4272,4272,0.515395728113926,0.917694120698618,1491,A20203102250,5.25,3.24,Shiraz,2020-11-05 22:50:00,447770,2020,11,5,22,50,night,Fall,6.130132075075684,5.1728332619372495
4273,4273,0.597949801733257,0.822224610614529,1322,A20203102250,13.28,15.4,Kermanshah,2020-11-05 22:50:00,447770,2020,11,5,22,50,night,Fall,15.647512714364948,15.570837421234762
4274,4274,0.546811654649823,0.84945174694564,22,A20203110950,23.21,27.12,Ahwaz,2020-11-06 09:50:00,448430,2020,11,6,9,50,day,Fall,26.770631779970525,27.631510945030197
4275,4275,0.573515192205337,1.03323491718064,1491,A20203110950,5.36,5.07,Birjand,2020-11-06 09:50:00,448430,2020,11,6,9,50,day,Fall,6.0739992098396485,7.563514793492162
4276,4276,0.527962098728285,0.99413954193597,1754,A20203110950,5.16,3.95,Kerman,2020-11-06 09:50:00,448430,2020,11,6,9,50,day,Fall,5.285192122786187,5.272699325718962
4277,4277,0.622733477111577,0.896226570899088,1191,A20203112150,11.61,13.2,Tehran,2020-11-06 21:50:00,449150,2020,11,6,21,50,night,Fall,14.248874737126036,16.16973998238169
4278,4278,0.566533875197359,0.902509756206268,1550,A20203112155,5.68,9.21,Esfahan,2020-11-06 21:55:00,449155,2020,11,6,21,55,night,Fall,10.651195723270876,11.119165411316985
4279,4279,0.515395728113926,0.917694120698618,1491,A20203112155,4.76,6.34,Shiraz,2020-11-06 21:55:00,449155,2020,11,6,21,55,night,Fall,8.120695620619852,8.615093183508625
4280,4280,0.51417399763753,1.06255644861415,1370,A20203112155,4.58,5.18,Zahedan,2020-11-06 21:55:00,449155,2020,11,6,21,55,night,Fall,6.350310476149595,8.016618626275903
4281,4281,0.597949801733257,0.822224610614529,1322,A20203112330,11.13,11.04,Kermanshah,2020-11-06 23:30:00,449250,2020,11,6,23,30,night,Fall,13.1799893281639,13.469471611018282
4282,4282,0.664621379159441,0.807738377822976,1361,A20203112330,14.46,14.11,Tabriz,2020-11-06 23:30:00,449250,2020,11,6,23,30,night,Fall,15.598518208724954,16.517011567282815
4283,4283,0.527962098728285,0.99413954193597,1754,A20203120855,5.33,4.02,Kerman,2020-11-07 08:55:00,449815,2020,11,7,8,55,day,Fall,5.246629539595055,5.300554018943678
4284,4284,0.546811654649823,0.84945174694564,22,A20203121030,25.73,22.02,Ahwaz,2020-11-07 10:30:00,449910,2020,11,7,10,30,day,Fall,23.055223634663225,23.989134221299537
4285,4285,0.515395728113926,0.917694120698618,1491,A20203122235,7.58,6.07,Shiraz,2020-11-07 22:35:00,450635,2020,11,7,22,35,night,Fall,7.891362031614768,8.829487984610308
4286,4286,0.51417399763753,1.06255644861415,1370,A20203122235,5.17,6.13,Zahedan,2020-11-07 22:35:00,450635,2020,11,7,22,35,night,Fall,6.983701703119883,8.509870850455908
4287,4287,0.664621379159441,0.807738377822976,1361,A20203122235,16.28,10.43,Tabriz,2020-11-07 22:35:00,450635,2020,11,7,22,35,night,Fall,13.190059816574369,13.03558293938539
4288,4288,0.546811654649823,0.84945174694564,22,A20203130935,41.67,42.62,Ahwaz,2020-11-08 09:35:00,451295,2020,11,8,9,35,day,Fall,34.35204076535133,28.271274020573603
4289,4289,0.527962098728285,0.99413954193597,1754,A20203130935,7.88,5.9,Kerman,2020-11-08 09:35:00,451295,2020,11,8,9,35,day,Fall,6.648490501396316,8.095982182882171
4290,4290,0.622733477111577,0.896226570899088,1191,A20203132140,17.63,10.12,Tehran,2020-11-08 21:40:00,452020,2020,11,8,21,40,night,Fall,12.173411171487771,12.77167915302375
4291,4291,0.566533875197359,0.902509756206268,1550,A20203132140,11.68,16.43,Esfahan,2020-11-08 21:40:00,452020,2020,11,8,21,40,night,Fall,14.529855833692013,14.68729080409063
4292,4292,0.51417399763753,1.06255644861415,1370,A20203132140,6.52,12.13,Zahedan,2020-11-08 21:40:00,452020,2020,11,8,21,40,night,Fall,10.762001053705983,11.32193777768176
4293,4293,0.664621379159441,0.807738377822976,1361,A20203132315,12.0,6.23,Tabriz,2020-11-08 23:15:00,452115,2020,11,8,23,15,night,Fall,10.249086078925794,9.82427533859748
4294,4294,0.597949801733257,0.822224610614529,1322,A20203132320,20.54,13.98,Kermanshah,2020-11-08 23:20:00,452120,2020,11,8,23,20,night,Fall,14.864861782206894,14.776814949087427
4295,4295,0.573515192205337,1.03323491718064,1491,A20203140840,13.05,16.43,Birjand,2020-11-09 08:40:00,452680,2020,11,9,8,40,day,Fall,14.36999592889462,14.992896473535133
4296,4296,0.527962098728285,0.99413954193597,1754,A20203140840,9.47,9.84,Kerman,2020-11-09 08:40:00,452680,2020,11,9,8,40,day,Fall,9.45933939938574,10.437432343365076
4297,4297,0.546811654649823,0.84945174694564,22,A20203141020,27.97,20.66,Ahwaz,2020-11-09 10:20:00,452780,2020,11,9,10,20,day,Fall,22.077808561297648,22.304433885106402
4298,4298,0.622733477111577,0.896226570899088,1191,A20203141020,13.15,8.66,Tehran,2020-11-09 10:20:00,452780,2020,11,9,10,20,day,Fall,10.535773805478016,10.944234903435884
4299,4299,0.515395728113926,0.917694120698618,1491,A20203142225,15.0,12.86,Shiraz,2020-11-09 22:25:00,453505,2020,11,9,22,25,night,Fall,11.541960442839647,12.394187237415773
4300,4300,0.546811654649823,0.84945174694564,22,A20203150925,32.66,32.55,Ahwaz,2020-11-10 09:25:00,454165,2020,11,10,9,25,day,Fall,30.61500237592115,28.178239024299913
4301,4301,0.573515192205337,1.03323491718064,1491,A20203150925,12.18,8.67,Birjand,2020-11-10 09:25:00,454165,2020,11,10,9,25,day,Fall,8.725255480321946,9.60643626201238
4302,4302,0.527962098728285,0.99413954193597,1754,A20203150925,11.71,10.56,Kerman,2020-11-10 09:25:00,454165,2020,11,10,9,25,day,Fall,10.001590291227672,11.4221310848822
4303,4303,0.622733477111577,0.896226570899088,1191,A20203150925,18.49,16.16,Tehran,2020-11-10 09:25:00,454165,2020,11,10,9,25,day,Fall,16.19387657681206,17.118202590854864
4304,4304,0.632856386773144,1.04073983296422,990,A20203152125,8.28,15.58,Mashhad,2020-11-10 21:25:00,454885,2020,11,10,21,25,night,Fall,14.856265689588897,14.802701983535044
4305,4305,0.51417399763753,1.06255644861415,1370,A20203152130,9.29,13.69,Zahedan,2020-11-10 21:30:00,454890,2020,11,10,21,30,night,Fall,11.566776410441506,12.28333302753495
4306,4306,0.622733477111577,0.896226570899088,1191,A20203152305,18.28,10.24,Tehran,2020-11-10 23:05:00,454985,2020,11,10,23,5,night,Fall,12.353437582666457,13.296642612664131
4307,4307,0.622733477111577,0.896226570899088,1191,A20203162210,18.17,11.24,Tehran,2020-11-11 22:10:00,456370,2020,11,11,22,10,night,Fall,12.981614288576996,14.890854651173942
4308,4308,0.597949801733257,0.822224610614529,1322,A20203162210,15.26,8.92,Kermanshah,2020-11-11 22:10:00,456370,2020,11,11,22,10,night,Fall,11.727491117941106,11.040825288034803
4309,4309,0.51417399763753,1.06255644861415,1370,A20203172115,16.72,17.11,Zahedan,2020-11-12 21:15:00,457755,2020,11,12,21,15,night,Fall,13.15650780862995,13.37319326502427
4310,4310,0.597949801733257,0.822224610614529,1322,A20203172255,15.02,9.29,Kermanshah,2020-11-12 22:55:00,457855,2020,11,12,22,55,night,Fall,11.85727036213574,10.870701263950565
4311,4311,0.664621379159441,0.807738377822976,1361,A20203172255,11.64,6.47,Tabriz,2020-11-12 22:55:00,457855,2020,11,12,22,55,night,Fall,10.201747786919103,8.78307780838703
4312,4312,0.546811654649823,0.84945174694564,22,A20203180955,21.58,15.75,Ahwaz,2020-11-13 09:55:00,458515,2020,11,13,9,55,day,Fall,17.89384276104878,19.56284383435187
4313,4313,0.664621379159441,0.807738377822976,1361,A20203182335,10.0,4.99,Tabriz,2020-11-13 23:35:00,459335,2020,11,13,23,35,night,Fall,9.162076028350109,7.838869077399425
4314,4314,0.573515192205337,1.03323491718064,1491,A20203190900,7.34,13.68,Birjand,2020-11-14 09:00:00,459900,2020,11,14,9,0,day,Fall,12.46328053872054,12.010083764166462
4315,4315,0.622733477111577,0.896226570899088,1191,A20203190900,9.85,10.73,Tehran,2020-11-14 09:00:00,459900,2020,11,14,9,0,day,Fall,12.051884997803754,13.738711383698488
4316,4316,0.515395728113926,0.917694120698618,1491,A20203192240,12.2,6.0,Shiraz,2020-11-14 22:40:00,460720,2020,11,14,22,40,night,Fall,7.611314323718194,8.311398958967711
4317,4317,0.597949801733257,0.822224610614529,1322,A20203192240,7.17,3.62,Kermanshah,2020-11-14 22:40:00,460720,2020,11,14,22,40,night,Fall,7.787072555982653,7.946519172716495
4318,4318,0.546811654649823,0.84945174694564,22,A20203200940,22.0,28.23,Ahwaz,2020-11-15 09:40:00,461380,2020,11,15,9,40,day,Fall,27.60456772216761,27.485992523617885
4319,4319,0.527962098728285,0.99413954193597,1754,A20203200940,6.36,6.46,Kerman,2020-11-15 09:40:00,461380,2020,11,15,9,40,day,Fall,6.862313253024593,7.33856841342892
4320,4320,0.573515192205337,1.03323491718064,1491,A20203200945,2.96,3.65,Birjand,2020-11-15 09:45:00,461385,2020,11,15,9,45,day,Fall,4.82959225676574,5.125577212955263
4321,4321,0.622733477111577,0.896226570899088,1191,A20203202145,9.43,10.73,Tehran,2020-11-15 21:45:00,462105,2020,11,15,21,45,night,Fall,12.422605023078589,13.267061377339486
4322,4322,0.566533875197359,0.902509756206268,1550,A20203202145,7.74,5.46,Esfahan,2020-11-15 21:45:00,462105,2020,11,15,21,45,night,Fall,7.874969273925871,7.834471545079998
4323,4323,0.632856386773144,1.04073983296422,990,A20203202145,6.65,6.52,Mashhad,2020-11-15 21:45:00,462105,2020,11,15,21,45,night,Fall,8.171294166280742,7.708162848526469
4324,4324,0.51417399763753,1.06255644861415,1370,A20203202145,8.53,10.63,Zahedan,2020-11-15 21:45:00,462105,2020,11,15,21,45,night,Fall,9.650702211119969,9.607384329170161
4325,4325,0.664621379159441,0.807738377822976,1361,A20203202325,7.94,10.73,Tabriz,2020-11-15 23:25:00,462205,2020,11,15,23,25,night,Fall,13.27660141746314,13.35875703974669
4326,4326,0.573515192205337,1.03323491718064,1491,A20203210845,4.17,4.1,Birjand,2020-11-16 08:45:00,462765,2020,11,16,8,45,day,Fall,5.06068605636694,5.341405823791311
4327,4327,0.632856386773144,1.04073983296422,990,A20203212230,7.86,7.86,Mashhad,2020-11-16 22:30:00,463590,2020,11,16,22,30,night,Fall,9.240931584312854,9.854770998125295
4328,4328,0.51417399763753,1.06255644861415,1370,A20203212230,9.67,5.48,Zahedan,2020-11-16 22:30:00,463590,2020,11,16,22,30,night,Fall,6.282339126567072,6.434111994616897
4329,4329,0.597949801733257,0.822224610614529,1322,A20203212230,11.26,8.24,Kermanshah,2020-11-16 22:30:00,463590,2020,11,16,22,30,night,Fall,11.092284924849327,10.215989091000235
4330,4330,0.546811654649823,0.84945174694564,22,A20203220930,27.05,25.23,Ahwaz,2020-11-17 09:30:00,464250,2020,11,17,9,30,day,Fall,25.497137622420897,26.913978416081807
4331,4331,0.573515192205337,1.03323491718064,1491,A20203220930,10.24,13.65,Birjand,2020-11-17 09:30:00,464250,2020,11,17,9,30,day,Fall,12.281028776282,11.72880644742674
4332,4332,0.527962098728285,0.99413954193597,1754,A20203220930,11.34,8.49,Kerman,2020-11-17 09:30:00,464250,2020,11,17,9,30,day,Fall,8.304777426744298,9.348148951622626
4333,4333,0.622733477111577,0.896226570899088,1191,A20203220930,13.49,11.54,Tehran,2020-11-17 09:30:00,464250,2020,11,17,9,30,day,Fall,12.550140518239822,14.77385342757475
4334,4334,0.515395728113926,0.917694120698618,1491,A20203222135,14.05,8.63,Shiraz,2020-11-17 21:35:00,464975,2020,11,17,21,35,night,Fall,9.174600388668145,10.367320861290294
4335,4335,0.597949801733257,0.822224610614529,1322,A20203222310,12.06,4.29,Kermanshah,2020-11-17 23:10:00,465070,2020,11,17,23,10,night,Fall,8.2918812180333,8.122944818449527
4336,4336,0.664621379159441,0.807738377822976,1361,A20203222310,11.94,4.29,Tabriz,2020-11-17 23:10:00,465070,2020,11,17,23,10,night,Fall,8.554253604036226,7.851749372717912
4337,4337,0.573515192205337,1.03323491718064,1491,A20203230835,8.92,14.52,Birjand,2020-11-18 08:35:00,465635,2020,11,18,8,35,day,Fall,12.848020633297526,11.936051949869727
4338,4338,0.546811654649823,0.84945174694564,22,A20203231015,16.58,11.93,Ahwaz,2020-11-18 10:15:00,465735,2020,11,18,10,15,day,Fall,14.927743901257148,14.5755358540563
4339,4339,0.597949801733257,0.822224610614529,1322,A20203232215,10.45,5.61,Kermanshah,2020-11-18 22:15:00,466455,2020,11,18,22,15,night,Fall,9.182180590324272,8.49770834769934
4340,4340,0.664621379159441,0.807738377822976,1361,A20203232215,8.98,6.18,Tabriz,2020-11-18 22:15:00,466455,2020,11,18,22,15,night,Fall,9.89337582000882,8.488859186490847
4341,4341,0.515395728113926,0.917694120698618,1491,A20203232220,12.77,6.79,Shiraz,2020-11-18 22:20:00,466460,2020,11,18,22,20,night,Fall,7.978407724466128,7.743639211707648
4342,4342,0.51417399763753,1.06255644861415,1370,A20203232220,12.05,6.03,Zahedan,2020-11-18 22:20:00,466460,2020,11,18,22,20,night,Fall,6.594142019143769,6.774151178549464
4343,4343,0.527962098728285,0.99413954193597,1754,A20203240915,8.96,7.68,Kerman,2020-11-19 09:15:00,467115,2020,11,19,9,15,day,Fall,7.678616729661004,8.755052387277924
4344,4344,0.546811654649823,0.84945174694564,22,A20203240920,14.89,13.26,Ahwaz,2020-11-19 09:20:00,467120,2020,11,19,9,20,day,Fall,15.972736643270451,16.749388682123868
4345,4345,0.573515192205337,1.03323491718064,1491,A20203240920,6.92,5.78,Birjand,2020-11-19 09:20:00,467120,2020,11,19,9,20,day,Fall,6.308640802269848,6.93422094009265
4346,4346,0.51417399763753,1.06255644861415,1370,A20203242125,10.01,6.59,Zahedan,2020-11-19 21:25:00,467845,2020,11,19,21,25,night,Fall,6.9406934316967375,6.746505033757039
4347,4347,0.566533875197359,0.902509756206268,1550,A20203242300,9.55,7.18,Esfahan,2020-11-19 23:00:00,467940,2020,11,19,23,0,night,Fall,8.991910756551391,9.650046557697918
4348,4348,0.515395728113926,0.917694120698618,1491,A20203242300,9.41,8.23,Shiraz,2020-11-19 23:00:00,467940,2020,11,19,23,0,night,Fall,8.716650515539438,9.733802877029346
4349,4349,0.527962098728285,0.99413954193597,1754,A20203251000,9.92,8.15,Kerman,2020-11-20 10:00:00,468600,2020,11,20,10,0,day,Fall,8.04861411993859,9.64800217637305
4350,4350,0.566533875197359,0.902509756206268,1550,A20203252205,10.71,12.01,Esfahan,2020-11-20 22:05:00,469325,2020,11,20,22,5,night,Fall,11.969967299088164,11.494032551590559
4351,4351,0.515395728113926,0.917694120698618,1491,A20203252205,10.52,9.94,Shiraz,2020-11-20 22:05:00,469325,2020,11,20,22,5,night,Fall,9.736368430237713,10.947502002444658
4352,4352,0.632856386773144,1.04073983296422,990,A20203252205,8.25,8.86,Mashhad,2020-11-20 22:05:00,469325,2020,11,20,22,5,night,Fall,9.943297731378587,10.317916501215247
4353,4353,0.51417399763753,1.06255644861415,1370,A20203252205,9.41,8.52,Zahedan,2020-11-20 22:05:00,469325,2020,11,20,22,5,night,Fall,8.167234314031624,8.686956921789236
4354,4354,0.515395728113926,0.917694120698618,1491,A20203262250,11.61,10.9,Shiraz,2020-11-21 22:50:00,470810,2020,11,21,22,50,night,Fall,10.152488814089836,11.011627226760979
4355,4355,0.546811654649823,0.84945174694564,22,A20203270950,17.05,17.87,Ahwaz,2020-11-22 09:50:00,471470,2020,11,22,9,50,day,Fall,19.47324098635041,21.325215716283342
4356,4356,0.51417399763753,1.06255644861415,1370,A20203272155,13.07,13.67,Zahedan,2020-11-22 21:55:00,472195,2020,11,22,21,55,night,Fall,11.134133902502349,11.25208676236864
4357,4357,0.573515192205337,1.03323491718064,1491,A20203280855,9.18,8.58,Birjand,2020-11-23 08:55:00,472855,2020,11,23,8,55,day,Fall,8.207927985132514,10.320312931116982
4358,4358,0.622733477111577,0.896226570899088,1191,A20203282235,12.81,8.42,Tehran,2020-11-23 22:35:00,473675,2020,11,23,22,35,night,Fall,10.643198980418047,10.074889653620653
4359,4359,0.515395728113926,0.917694120698618,1491,A20203282235,9.34,3.72,Shiraz,2020-11-23 22:35:00,473675,2020,11,23,22,35,night,Fall,5.882026365438989,5.459130017967019
4360,4360,0.597949801733257,0.822224610614529,1322,A20203282235,9.24,2.18,Kermanshah,2020-11-23 22:35:00,473675,2020,11,23,22,35,night,Fall,6.489178274909111,6.197691102097291
4361,4361,0.664621379159441,0.807738377822976,1361,A20203282235,10.92,5.72,Tabriz,2020-11-23 22:35:00,473675,2020,11,23,22,35,night,Fall,9.389517237122677,8.34230749198781
4362,4362,0.546811654649823,0.84945174694564,22,A20203290935,14.35,10.84,Ahwaz,2020-11-24 09:35:00,474335,2020,11,24,9,35,day,Fall,13.73801235974696,13.353512453056833
4363,4363,0.573515192205337,1.03323491718064,1491,A20203290935,8.74,7.67,Birjand,2020-11-24 09:35:00,474335,2020,11,24,9,35,day,Fall,7.580337270095438,9.74773687727689
4364,4364,0.527962098728285,0.99413954193597,1754,A20203290935,7.89,8.1,Kerman,2020-11-24 09:35:00,474335,2020,11,24,9,35,day,Fall,7.819323684591319,9.622226611161489
4365,4365,0.622733477111577,0.896226570899088,1191,A20203290935,11.94,7.36,Tehran,2020-11-24 09:35:00,474335,2020,11,24,9,35,day,Fall,8.981208843113315,10.041996655781691
4366,4366,0.515395728113926,0.917694120698618,1491,A20203292140,8.08,4.12,Shiraz,2020-11-24 21:40:00,475060,2020,11,24,21,40,night,Fall,6.130377730528078,5.675567426136572
4367,4367,0.51417399763753,1.06255644861415,1370,A20203292140,14.39,6.8,Zahedan,2020-11-24 21:40:00,475060,2020,11,24,21,40,night,Fall,6.91263267791125,7.637298621519851
4368,4368,0.664621379159441,0.807738377822976,1361,A20203292315,7.11,4.94,Tabriz,2020-11-24 23:15:00,475155,2020,11,24,23,15,night,Fall,8.868345679937438,7.939924227076997
4369,4369,0.597949801733257,0.822224610614529,1322,A20203292320,8.15,5.14,Kermanshah,2020-11-24 23:20:00,475160,2020,11,24,23,20,night,Fall,8.712891291745546,8.59373320892008
4370,4370,0.573515192205337,1.03323491718064,1491,A20203300840,4.81,5.68,Birjand,2020-11-25 08:40:00,475720,2020,11,25,8,40,day,Fall,5.991025109336251,7.379446368921529
4371,4371,0.527962098728285,0.99413954193597,1754,A20203300840,4.05,3.6,Kerman,2020-11-25 08:40:00,475720,2020,11,25,8,40,day,Fall,4.512813414725676,5.44876470164942
4372,4372,0.566533875197359,0.902509756206268,1550,A20203302225,7.53,4.16,Esfahan,2020-11-25 22:25:00,476545,2020,11,25,22,25,night,Fall,6.724160912412523,6.042483333931156
4373,4373,0.515395728113926,0.917694120698618,1491,A20203302225,7.25,4.43,Shiraz,2020-11-25 22:25:00,476545,2020,11,25,22,25,night,Fall,6.272437688045182,5.8840219268400835
4374,4374,0.51417399763753,1.06255644861415,1370,A20203302225,7.28,5.45,Zahedan,2020-11-25 22:25:00,476545,2020,11,25,22,25,night,Fall,5.992689103911545,6.491467721450408
4375,4375,0.573515192205337,1.03323491718064,1491,A20203310925,4.99,4.33,Birjand,2020-11-26 09:25:00,477205,2020,11,26,9,25,day,Fall,5.065188764322871,5.666692642061566
4376,4376,0.527962098728285,0.99413954193597,1754,A20203310925,3.79,3.87,Kerman,2020-11-26 09:25:00,477205,2020,11,26,9,25,day,Fall,4.741852896177015,5.465537008945641
4377,4377,0.632856386773144,1.04073983296422,990,A20203312125,8.59,11.05,Mashhad,2020-11-26 21:25:00,477925,2020,11,26,21,25,night,Fall,11.338438588453268,13.846540286451624
4378,4378,0.51417399763753,1.06255644861415,1370,A20203312130,4.63,3.46,Zahedan,2020-11-26 21:30:00,477930,2020,11,26,21,30,night,Fall,4.652069623412634,6.057805258598579
4379,4379,0.622733477111577,0.896226570899088,1191,A20203312305,10.22,9.94,Tehran,2020-11-26 23:05:00,478025,2020,11,26,23,5,night,Fall,11.76105320450063,11.562932977296454
4380,4380,0.566533875197359,0.902509756206268,1550,A20203312305,6.11,5.48,Esfahan,2020-11-26 23:05:00,478025,2020,11,26,23,5,night,Fall,7.632236898289533,7.540037406409385
4381,4381,0.597949801733257,0.822224610614529,1322,A20203312305,13.26,7.19,Kermanshah,2020-11-26 23:05:00,478025,2020,11,26,23,5,night,Fall,10.159946464052728,10.08525106851892
4382,4382,0.527962098728285,0.99413954193597,1754,A20203321005,16.19,19.27,Kerman,2020-11-27 10:05:00,478685,2020,11,27,10,5,day,Fall,14.93663362347235,13.933919122034963
4383,4383,0.597949801733257,0.822224610614529,1322,A20203322210,13.6,8.1,Kermanshah,2020-11-27 22:10:00,479410,2020,11,27,22,10,night,Fall,10.746812402316756,10.197381592267892
4384,4384,0.546811654649823,0.84945174694564,22,A20203340955,38.65,33.99,Ahwaz,2020-11-29 09:55:00,481555,2020,11,29,9,55,day,Fall,30.955026679329404,28.213457990499712
4385,4385,0.573515192205337,1.03323491718064,1491,A20203340955,11.46,14.22,Birjand,2020-11-29 09:55:00,481555,2020,11,29,9,55,day,Fall,12.335705297578013,12.578319152853233
4386,4386,0.597949801733257,0.822224610614529,1322,A20203342200,8.0,5.14,Kermanshah,2020-11-29 22:00:00,482280,2020,11,29,22,0,night,Fall,8.561531633192956,8.860089434384296
4387,4387,0.573515192205337,1.03323491718064,1491,A20203350900,10.61,9.81,Birjand,2020-11-30 09:00:00,482940,2020,11,30,9,0,day,Fall,9.13358124891838,9.94013190324066
4388,4388,0.527962098728285,0.99413954193597,1754,A20203350900,10.26,17.38,Kerman,2020-11-30 09:00:00,482940,2020,11,30,9,0,day,Fall,13.967534151185244,12.556798216198546
4389,4389,0.622733477111577,0.896226570899088,1191,A20203350900,11.02,10.35,Tehran,2020-11-30 09:00:00,482940,2020,11,30,9,0,day,Fall,11.36731318314363,13.397524581239143
4390,4390,0.622733477111577,0.896226570899088,1191,A20203352240,14.21,6.35,Tehran,2020-11-30 22:40:00,483760,2020,11,30,22,40,night,Fall,8.924135717335062,9.05493463890447
4391,4391,0.566533875197359,0.902509756206268,1550,A20203352240,8.37,4.55,Esfahan,2020-11-30 22:40:00,483760,2020,11,30,22,40,night,Fall,6.833098407076208,6.753685945085345
4392,4392,0.515395728113926,0.917694120698618,1491,A20203352240,18.26,14.03,Shiraz,2020-11-30 22:40:00,483760,2020,11,30,22,40,night,Fall,11.336323564719155,11.447680217711774
4393,4393,0.51417399763753,1.06255644861415,1370,A20203352240,5.98,9.1,Zahedan,2020-11-30 22:40:00,483760,2020,11,30,22,40,night,Fall,8.167459197504076,8.677339789768222
4394,4394,0.597949801733257,0.822224610614529,1322,A20203352240,11.63,5.53,Kermanshah,2020-11-30 22:40:00,483760,2020,11,30,22,40,night,Fall,8.765395575677854,9.007397454269334
4395,4395,0.527962098728285,0.99413954193597,1754,A20203360940,7.39,12.87,Kerman,2020-12-01 09:40:00,484420,2020,12,1,9,40,day,Winter,11.11319723700496,12.311709447859437
4396,4396,0.622733477111577,0.896226570899088,1191,A20203360945,8.97,8.32,Tehran,2020-12-01 09:45:00,484425,2020,12,1,9,45,day,Winter,9.427108263158058,10.696473865712624
4397,4397,0.632856386773144,1.04073983296422,990,A20203362145,11.89,5.03,Mashhad,2020-12-01 21:45:00,485145,2020,12,1,21,45,night,Winter,6.516531585453158,9.052250398488942
4398,4398,0.51417399763753,1.06255644861415,1370,A20203362145,7.56,12.48,Zahedan,2020-12-01 21:45:00,485145,2020,12,1,21,45,night,Winter,10.800366595073022,11.949186521963815
4399,4399,0.597949801733257,0.822224610614529,1322,A20203362325,9.68,5.04,Kermanshah,2020-12-01 23:25:00,485245,2020,12,1,23,25,night,Winter,8.423412883350816,10.01592399752761
4400,4400,0.573515192205337,1.03323491718064,1491,A20203370845,7.64,13.8,Birjand,2020-12-02 08:45:00,485805,2020,12,2,8,45,day,Winter,11.82868796285192,13.005846994918526
4401,4401,0.51417399763753,1.06255644861415,1370,A20203372230,9.84,11.31,Zahedan,2020-12-02 22:30:00,486630,2020,12,2,22,30,night,Winter,10.027365802281544,11.404500679571713
4402,4402,0.597949801733257,0.822224610614529,1322,A20203372230,9.79,5.45,Kermanshah,2020-12-02 22:30:00,486630,2020,12,2,22,30,night,Winter,8.635952314764879,10.175968790024475
4403,4403,0.546811654649823,0.84945174694564,22,A20203380930,26.27,21.66,Ahwaz,2020-12-03 09:30:00,487290,2020,12,3,9,30,day,Winter,22.09076968426882,22.39100379287146
4404,4404,0.573515192205337,1.03323491718064,1491,A20203380930,8.28,12.67,Birjand,2020-12-03 09:30:00,487290,2020,12,3,9,30,day,Winter,11.043486319466922,12.013422955458754
4405,4405,0.527962098728285,0.99413954193597,1754,A20203380930,8.8,14.12,Kerman,2020-12-03 09:30:00,487290,2020,12,3,9,30,day,Winter,11.961816714355695,12.627098443943915
4406,4406,0.51417399763753,1.06255644861415,1370,A20203382135,12.9,15.75,Zahedan,2020-12-03 21:35:00,488015,2020,12,3,21,35,night,Winter,12.69267067299434,12.381670968391175
4407,4407,0.597949801733257,0.822224610614529,1322,A20203382310,12.95,4.54,Kermanshah,2020-12-03 23:10:00,488110,2020,12,3,23,10,night,Winter,8.018306049049706,9.627850861497643
4408,4408,0.573515192205337,1.03323491718064,1491,A20203390835,14.44,14.55,Birjand,2020-12-04 08:35:00,488675,2020,12,4,8,35,day,Winter,12.36420780398689,12.625376829281068
4409,4409,0.546811654649823,0.84945174694564,22,A20203391015,24.44,19.59,Ahwaz,2020-12-04 10:15:00,488775,2020,12,4,10,15,day,Winter,20.52768242430956,21.61092886973492
4410,4410,0.622733477111577,0.896226570899088,1191,A20203392215,11.67,9.94,Tehran,2020-12-04 22:15:00,489495,2020,12,4,22,15,night,Winter,11.425996294569252,12.105103952551936
4411,4411,0.566533875197359,0.902509756206268,1550,A20203392215,9.71,5.41,Esfahan,2020-12-04 22:15:00,489495,2020,12,4,22,15,night,Winter,7.471792818547313,8.623109201351198
4412,4412,0.597949801733257,0.822224610614529,1322,A20203392215,9.58,3.73,Kermanshah,2020-12-04 22:15:00,489495,2020,12,4,22,15,night,Winter,7.315191367942847,9.47796122557285
4413,4413,0.51417399763753,1.06255644861415,1370,A20203392220,12.55,20.71,Zahedan,2020-12-04 22:20:00,489500,2020,12,4,22,20,night,Winter,14.87513609122285,15.33213650262559
4414,4414,0.573515192205337,1.03323491718064,1491,A20203400920,11.83,6.68,Birjand,2020-12-05 09:20:00,490160,2020,12,5,9,20,day,Winter,6.450290644948957,7.807729449839843
4415,4415,0.632856386773144,1.04073983296422,990,A20203402120,9.01,6.87,Mashhad,2020-12-05 21:20:00,490880,2020,12,5,21,20,night,Winter,7.830510561500875,9.560823291438973
4416,4416,0.51417399763753,1.06255644861415,1370,A20203402125,18.42,12.1,Zahedan,2020-12-05 21:25:00,490885,2020,12,5,21,25,night,Winter,10.4754847204557,11.447079989035675
