datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
2/11/2019 22:55,0.566533875,0.902509756,1550,A20190422255,9.98,4.15,Esfahan,61855,2019,2,11,22,55,night,Winter,6.440568309,5.994966453
2/12/2019 23:35,0.664621379,0.807738378,1361,A20190432335,7.28,3,Tabriz,63335,2019,2,12,23,35,night,Winter,7.052841029,6.606788415
2/13/2019 22:40,0.622733477,0.896226571,1191,A20190442240,5.13,3.5,Tehran,64720,2019,2,13,22,40,night,Winter,6.653699476,6.900308113
2/13/2019 22:40,0.597949802,0.822224611,1322,A20190442240,5.26,2.55,Kermanshah,64720,2019,2,13,22,40,night,Winter,6.277888977,6.776375326
2/13/2019 22:40,0.664621379,0.807738378,1361,A20190442240,4.98,5.36,Tabriz,64720,2019,2,13,22,40,night,Winter,8.027734138,6.906235772
2/14/2019 21:45,0.514173998,1.062556449,1370,A20190452145,4.32,2.03,Zahedan,66105,2019,2,14,21,45,night,Winter,4.407361302,4.671666232
2/15/2019 22:30,0.632856387,1.040739833,990,A20190462230,6.38,8.49,Mashhad,67590,2019,2,15,22,30,night,Winter,9.386118891,7.983018726
2/16/2019 21:35,0.514173998,1.062556449,1370,A20190472135,14.36,16.34,Zahedan,68975,2019,2,16,21,35,night,Winter,12.93025564,13.61082384
2/17/2019 22:15,0.622733477,0.896226571,1191,A20190482215,5.52,2.98,Tehran,70455,2019,2,17,22,15,night,Winter,6.448023495,7.055591573
2/17/2019 22:15,0.664621379,0.807738378,1361,A20190482215,7.63,4.8,Tabriz,70455,2019,2,17,22,15,night,Winter,7.774839652,7.599073132
2/18/2019 23:00,0.622733477,0.896226571,1191,A20190492300,5.17,3.32,Tehran,71940,2019,2,18,23,0,night,Winter,6.646203562,7.42305311
2/18/2019 23:00,0.566533875,0.902509756,1550,A20190492300,5.09,3.37,Esfahan,71940,2019,2,18,23,0,night,Winter,6.283636201,6.718930481
2/18/2019 23:00,0.515395728,0.917694121,1491,A20190492300,2.73,3.64,Shiraz,71940,2019,2,18,23,0,night,Winter,5.935207157,5.697380052
2/19/2019 22:05,0.566533875,0.902509756,1550,A20190502205,5.44,2.62,Esfahan,73325,2019,2,19,22,5,night,Winter,5.766020759,6.591112115
2/19/2019 22:05,0.515395728,0.917694121,1491,A20190502205,4.48,2.24,Shiraz,73325,2019,2,19,22,5,night,Winter,5.103090647,5.311333298
2/19/2019 23:40,0.664621379,0.807738378,1361,A20190502340,6.47,3.04,Tabriz,73420,2019,2,19,23,40,night,Winter,7.002244106,7.246310195
2/20/2019 22:45,0.622733477,0.896226571,1191,A20190512245,4.22,2.12,Tehran,74805,2019,2,20,22,45,night,Winter,6.090680246,7.078064375
2/20/2019 22:45,0.664621379,0.807738378,1361,A20190512245,3.22,2.52,Tabriz,74805,2019,2,20,22,45,night,Winter,6.738233406,7.090017644
2/21/2019 21:55,0.515395728,0.917694121,1491,A20190522155,4.39,6.09,Shiraz,76195,2019,2,21,21,55,night,Winter,7.19149849,6.834116031
2/21/2019 23:30,0.597949802,0.822224611,1322,A20190522330,4.53,4.88,Kermanshah,76290,2019,2,21,23,30,night,Winter,7.306529362,8.022358744
