Latitude,Longitude,Height,Time,Time_t,Time_y,RS_PWV,IR_PWV,name
38.08,46.28,1361,44474.3889,10/05/2021 09:20:00,277.388899999998,1.14,2.145,Tabriz
36.26,59.63,990,44474.8889,10/05/2021 21:20:00,277.888899999998,1.128,1.163,Mashhad
29.46,60.88,1370,44474.8924,10/05/2021 21:25:03,277.892399999997,0.613,1.471,Zahedan
29.53,52.58,1491,44474.9583,10/05/2021 22:59:57,277.958299999998,1.069,1.058,Shiraz
32.46,51.71,1550,44474.9583,10/05/2021 22:59:57,277.958299999998,0.79,1.077,Esfahan
34.26,47.11,1322,44474.9583,10/05/2021 22:59:57,277.958299999998,0.534,0.798,Kermanshah
35.68,51.35,1191,44474.9583,10/05/2021 22:59:57,277.958299999998,1.335,0.675,Tehran
31.33,48.67,22,44475.4167,10/06/2021 10:00:02,278.416700000002,1.823,2.169,Ahwaz
32.86,59.2,1491,44475.4167,10/06/2021 10:00:02,278.416700000002,0.732,0.95,Birjand
35.68,51.35,1191,44475.4167,10/06/2021 10:00:02,278.416700000002,0.828,0.73,Tehran
38.08,46.28,1361,44475.4201,10/06/2021 10:04:56,278.420100000003,1.146,1.154,Tabriz
29.53,52.58,1491,44475.9201,10/06/2021 22:04:56,278.920100000003,1.118,1.219,Shiraz
32.46,51.71,1550,44475.9201,10/06/2021 22:04:56,278.920100000003,1.2,1.799,Esfahan
34.26,47.11,1322,44475.9201,10/06/2021 22:04:56,278.920100000003,0.567,0.716,Kermanshah
35.68,51.35,1191,44475.9201,10/06/2021 22:04:56,278.920100000003,1.153,1.829,Tehran
36.26,59.63,990,44475.9201,10/06/2021 22:04:56,278.920100000003,1.005,1.232,Mashhad
30.25,56.96,1754,44476.3785,10/07/2021 09:05:02,279.378499999999,0.872,0.982,Kerman
32.86,59.2,1491,44476.3785,10/07/2021 09:05:02,279.378499999999,0.861,1.343,Birjand
35.68,51.35,1191,44476.3785,10/07/2021 09:05:02,279.378499999999,1.649,1.472,Tehran
31.33,48.67,22,44476.4479,10/07/2021 10:44:58,279.447899999999,1.892,2.034,Ahwaz
38.08,46.28,1361,44476.4479,10/07/2021 10:44:58,279.447899999999,1.028,1.083,Tabriz
29.46,60.88,1370,44476.8819,10/07/2021 21:09:56,279.8819,0.945,0.966,Zahedan
35.68,51.35,1191,44476.9479,10/07/2021 22:44:58,279.947899999999,1.735,1.037,Tehran
36.26,59.63,990,44476.9479,10/07/2021 22:44:58,279.947899999999,1.146,0.89,Mashhad
29.53,52.58,1491,44476.9514,10/07/2021 22:50:00,279.951399999998,1.117,0.623,Shiraz
32.46,51.71,1550,44476.9514,10/07/2021 22:50:00,279.951399999998,1.191,0.687,Esfahan
34.26,47.11,1322,44476.9514,10/07/2021 22:50:00,279.951399999998,1.221,0.52,Kermanshah
30.25,56.96,1754,44477.4097,10/08/2021 09:49:58,280.409699999996,0.719,0.683,Kerman
31.33,48.67,22,44477.4097,10/08/2021 09:49:58,280.409699999996,1.075,1.508,Ahwaz
32.86,59.2,1491,44477.4097,10/08/2021 09:49:58,280.409699999996,0.896,1.119,Birjand
35.68,51.35,1191,44477.4097,10/08/2021 09:49:58,280.409699999996,1.086,0.835,Tehran
38.08,46.28,1361,44477.4097,10/08/2021 09:49:58,280.409699999996,1.01,1.004,Tabriz
35.68,51.35,1191,44477.9097,10/08/2021 21:49:58,280.909699999997,1.606,0.626,Tehran
29.46,60.88,1370,44477.9132,10/08/2021 21:55:00,280.913200000003,0.694,1.015,Zahedan
29.53,52.58,1491,44477.9132,10/08/2021 21:55:00,280.913200000003,0.933,0.433,Shiraz
34.26,47.11,1322,44477.9792,10/08/2021 23:30:02,280.979200000002,0.464,0.71,Kermanshah
30.25,56.96,1754,44478.3715,10/09/2021 08:54:57,281.371500000001,1.012,0.776,Kerman
32.86,59.2,1491,44478.3715,10/09/2021 08:54:57,281.371500000001,0.9,0.899,Birjand
31.33,48.67,22,44478.4375,10/09/2021 10:30:00,281.4375,0.974,1.389,Ahwaz
35.68,51.35,1191,44478.441,10/09/2021 10:35:02,281.440999999999,1.143,1.047,Tehran
38.08,46.28,1361,44478.441,10/09/2021 10:35:02,281.440999999999,0.96,1.111,Tabriz
29.46,60.88,1370,44478.941,10/09/2021 22:35:02,281.940999999999,0.821,1.437,Zahedan
29.53,52.58,1491,44478.941,10/09/2021 22:35:02,281.940999999999,0.415,0.47,Shiraz
32.46,51.71,1550,44478.941,10/09/2021 22:35:02,281.940999999999,1.039,0.547,Esfahan
34.26,47.11,1322,44478.941,10/09/2021 22:35:02,281.940999999999,0.39,0.422,Kermanshah
35.68,51.35,1191,44478.941,10/09/2021 22:35:02,281.940999999999,1.398,0.774,Tehran
36.26,59.63,990,44478.941,10/09/2021 22:35:02,281.940999999999,1.375,0.687,Mashhad
30.25,56.96,1754,44479.3993,10/10/2021 09:34:59,282.399299999997,1.184,1.152,Kerman
31.33,48.67,22,44479.3993,10/10/2021 09:34:59,282.399299999997,0.545,0.621,Ahwaz
32.86,59.2,1491,44479.3993,10/10/2021 09:34:59,282.399299999997,0.341,0.433,Birjand
35.68,51.35,1191,44479.4028,10/10/2021 09:40:01,282.402800000003,1.045,0.842,Tehran
38.08,46.28,1361,44479.4028,10/10/2021 09:40:01,282.402800000003,0.684,0.656,Tabriz
29.46,60.88,1370,44479.9028,10/10/2021 21:40:01,282.902800000003,1.43,1.577,Zahedan
29.53,52.58,1491,44479.9028,10/10/2021 21:40:01,282.902800000003,0.64,0.682,Shiraz
32.46,51.71,1550,44479.9028,10/10/2021 21:40:01,282.902800000003,1.022,0.609,Esfahan
36.26,59.63,990,44479.9028,10/10/2021 21:40:01,282.902800000003,0.763,0.829,Mashhad
34.26,47.11,1322,44479.9722,10/10/2021 23:19:58,282.972199999997,0.606,0.604,Kermanshah
30.25,56.96,1754,44480.3611,10/11/2021 08:39:59,283.361100000002,0.427,0.613,Kerman
32.86,59.2,1491,44480.3611,10/11/2021 08:39:59,283.361100000002,0.226,0.308,Birjand
31.33,48.67,22,44480.4306,10/11/2021 10:20:03,283.4306,0.637,0.765,Ahwaz
35.68,51.35,1191,44480.4306,10/11/2021 10:20:03,283.4306,0.868,0.692,Tehran
38.08,46.28,1361,44480.4306,10/11/2021 10:20:03,283.4306,0.748,0.824,Tabriz
29.46,60.88,1370,44480.934,10/11/2021 22:24:57,283.934000000001,0.714,0.544,Zahedan
29.53,52.58,1491,44480.934,10/11/2021 22:24:57,283.934000000001,0.889,0.65,Shiraz
32.46,51.71,1550,44480.934,10/11/2021 22:24:57,283.934000000001,0.785,0.503,Esfahan
34.26,47.11,1322,44480.934,10/11/2021 22:24:57,283.934000000001,0.57,0.608,Kermanshah
35.68,51.35,1191,44480.934,10/11/2021 22:24:57,283.934000000001,1.104,0.698,Tehran
30.25,56.96,1754,44481.3924,10/12/2021 09:25:03,284.392399999997,0.409,0.4,Kerman
31.33,48.67,22,44481.3924,10/12/2021 09:25:03,284.392399999997,1.05,0.876,Ahwaz
32.86,59.2,1491,44481.3924,10/12/2021 09:25:03,284.392399999997,0.229,0.235,Birjand
35.68,51.35,1191,44481.3924,10/12/2021 09:25:03,284.392399999997,0.765,0.653,Tehran
38.08,46.28,1361,44481.3924,10/12/2021 09:25:03,284.392399999997,0.815,1.15,Tabriz
29.46,60.88,1370,44481.8958,10/12/2021 21:29:57,284.895799999998,0.26,0.59,Zahedan
29.53,52.58,1491,44481.9618,10/12/2021 23:04:59,284.961799999997,0.757,0.978,Shiraz
32.46,51.71,1550,44481.9618,10/12/2021 23:04:59,284.961799999997,0.778,0.747,Esfahan
34.26,47.11,1322,44481.9618,10/12/2021 23:04:59,284.961799999997,0.68,1.119,Kermanshah
35.68,51.35,1191,44481.9618,10/12/2021 23:04:59,284.961799999997,0.912,0.715,Tehran
32.86,59.2,1491,44482.3542,10/13/2021 08:30:02,285.354200000002,0.249,0.457,Birjand
30.25,56.96,1754,44482.4201,10/13/2021 10:04:56,285.420100000003,0.38,0.56,Kerman
31.33,48.67,22,44482.4201,10/13/2021 10:04:56,285.420100000003,1.689,1.648,Ahwaz
35.68,51.35,1191,44482.4236,10/13/2021 10:09:59,285.423600000002,0.946,0.77,Tehran
29.46,60.88,1370,44482.9236,10/13/2021 22:09:59,285.923600000002,0.261,0.655,Zahedan
29.53,52.58,1491,44482.9236,10/13/2021 22:09:59,285.923600000002,1.147,0.81,Shiraz
32.46,51.71,1550,44482.9236,10/13/2021 22:09:59,285.923600000002,0.751,1.003,Esfahan
36.26,59.63,990,44482.9236,10/13/2021 22:09:59,285.923600000002,0.467,0.856,Mashhad
30.25,56.96,1754,44483.3819,10/14/2021 09:09:56,286.3819,0.516,0.52,Kerman
31.33,48.67,22,44483.3819,10/14/2021 09:09:56,286.3819,1.641,1.782,Ahwaz
32.86,59.2,1491,44483.3819,10/14/2021 09:09:56,286.3819,0.388,0.417,Birjand
35.68,51.35,1191,44483.3854,10/14/2021 09:14:58,286.385399999999,1.458,1.231,Tehran
38.08,46.28,1361,44483.4514,10/14/2021 10:50:00,286.451399999998,1.435,1.509,Tabriz
29.46,60.88,1370,44483.8854,10/14/2021 21:14:58,286.885399999999,0.188,0.525,Zahedan
29.53,52.58,1491,44483.9549,10/14/2021 22:55:03,286.954899999997,0.884,0.909,Shiraz
32.46,51.71,1550,44483.9549,10/14/2021 22:55:03,286.954899999997,1.074,0.946,Esfahan
34.26,47.11,1322,44483.9549,10/14/2021 22:55:03,286.954899999997,1.921,1.808,Kermanshah
35.68,51.35,1191,44483.9549,10/14/2021 22:55:03,286.954899999997,1.369,0.79,Tehran
30.25,56.96,1754,44484.4132,10/15/2021 09:55:00,287.413200000003,0.624,0.55,Kerman
31.33,48.67,22,44484.4132,10/15/2021 09:55:00,287.413200000003,2.017,1.843,Ahwaz
32.86,59.2,1491,44484.4132,10/15/2021 09:55:00,287.413200000003,0.504,0.586,Birjand
35.68,51.35,1191,44484.4132,10/15/2021 09:55:00,287.413200000003,1.27,0.959,Tehran
29.46,60.88,1370,44484.9167,10/15/2021 22:00:02,287.916700000002,0.291,0.588,Zahedan
29.53,52.58,1491,44484.9167,10/15/2021 22:00:02,287.916700000002,0.97,1.071,Shiraz
32.46,51.71,1550,44484.9167,10/15/2021 22:00:02,287.916700000002,1.169,0.81,Esfahan
34.26,47.11,1322,44484.9167,10/15/2021 22:00:02,287.916700000002,1.526,1.117,Kermanshah
35.68,51.35,1191,44484.9167,10/15/2021 22:00:02,287.916700000002,1.083,1.366,Tehran
36.26,59.63,990,44484.9167,10/15/2021 22:00:02,287.916700000002,0.95,0.849,Mashhad
30.25,56.96,1754,44485.375,10/16/2021 09:00:00,288.375,0.653,0.664,Kerman
32.86,59.2,1491,44485.375,10/16/2021 09:00:00,288.375,0.443,0.386,Birjand
35.68,51.35,1191,44485.375,10/16/2021 09:00:00,288.375,1.296,1.394,Tehran
31.33,48.67,22,44485.4444,10/16/2021 10:39:56,288.4444,1.635,1.63,Ahwaz
38.08,46.28,1361,44485.4444,10/16/2021 10:39:56,288.4444,0.923,0.934,Tabriz
29.46,60.88,1370,44485.8785,10/16/2021 21:05:02,288.878499999999,0.254,0.721,Zahedan
32.46,51.71,1550,44485.9444,10/16/2021 22:39:56,288.9444,1.052,1.503,Esfahan
35.68,51.35,1191,44485.9444,10/16/2021 22:39:56,288.9444,1.517,1.754,Tehran
36.26,59.63,990,44485.9444,10/16/2021 22:39:56,288.9444,0.744,0.377,Mashhad
29.53,52.58,1491,44485.9479,10/16/2021 22:44:58,288.947899999999,1.032,1.317,Shiraz
30.25,56.96,1754,44486.4028,10/17/2021 09:40:01,289.402800000003,0.773,0.903,Kerman
31.33,48.67,22,44486.4063,10/17/2021 09:45:04,289.406300000002,2.078,2.099,Ahwaz
32.86,59.2,1491,44486.4063,10/17/2021 09:45:04,289.406300000002,0.129,0.12,Birjand
35.68,51.35,1191,44486.4063,10/17/2021 09:45:04,289.406300000002,1.162,1.2,Tehran
38.08,46.28,1361,44486.4063,10/17/2021 09:45:04,289.406300000002,0.619,0.519,Tabriz
29.46,60.88,1370,44486.9063,10/17/2021 21:45:04,289.906300000002,0.432,0.405,Zahedan
29.53,52.58,1491,44486.9063,10/17/2021 21:45:04,289.906300000002,1.097,1.82,Shiraz
35.68,51.35,1191,44486.9063,10/17/2021 21:45:04,289.906300000002,1.398,0.779,Tehran
36.26,59.63,990,44486.9063,10/17/2021 21:45:04,289.906300000002,0.381,0.447,Mashhad
30.25,56.96,1754,44487.3646,10/18/2021 08:45:01,290.364600000001,0.942,1.226,Kerman
32.86,59.2,1491,44487.3681,10/18/2021 08:50:03,290.3681,0.926,1.066,Birjand
31.33,48.67,22,44487.434,10/18/2021 10:24:57,290.434000000001,0.714,0.757,Ahwaz
35.68,51.35,1191,44487.434,10/18/2021 10:24:57,290.434000000001,0.556,0.535,Tehran
38.08,46.28,1361,44487.434,10/18/2021 10:24:57,290.434000000001,1.006,1.24,Tabriz
29.46,60.88,1370,44487.9375,10/18/2021 22:30:00,290.9375,0.226,0.963,Zahedan
34.26,47.11,1322,44487.9375,10/18/2021 22:30:00,290.9375,0.566,0.686,Kermanshah
35.68,51.35,1191,44487.9375,10/18/2021 22:30:00,290.9375,0.939,0.98,Tehran
36.26,59.63,990,44487.9375,10/18/2021 22:30:00,290.9375,0.272,0.998,Mashhad
30.25,56.96,1754,44488.3958,10/19/2021 09:29:57,291.395799999998,0.775,0.465,Kerman
31.33,48.67,22,44488.3958,10/19/2021 09:29:57,291.395799999998,1.355,1.296,Ahwaz
32.86,59.2,1491,44488.3958,10/19/2021 09:29:57,291.395799999998,0.532,0.698,Birjand
35.68,51.35,1191,44488.3958,10/19/2021 09:29:57,291.395799999998,0.729,0.847,Tehran
38.08,46.28,1361,44488.3958,10/19/2021 09:29:57,291.395799999998,1.54,1.344,Tabriz
29.46,60.88,1370,44488.8993,10/19/2021 21:34:59,291.899299999997,0.731,1.066,Zahedan
29.53,52.58,1491,44488.8993,10/19/2021 21:34:59,291.899299999997,0.293,0.95,Shiraz
36.26,59.63,990,44488.8993,10/19/2021 21:34:59,291.899299999997,0.974,1.865,Mashhad
32.46,51.71,1550,44488.9653,10/19/2021 23:10:01,291.965300000003,0.338,0.299,Esfahan
34.26,47.11,1322,44488.9653,10/19/2021 23:10:01,291.965300000003,0.799,0.923,Kermanshah
35.68,51.35,1191,44488.9653,10/19/2021 23:10:01,291.965300000003,0.959,1.3,Tehran
32.86,59.2,1491,44489.3576,10/20/2021 08:34:56,292.357600000003,0.577,0.722,Birjand
30.25,56.96,1754,44489.4271,10/20/2021 10:15:01,292.427100000001,0.831,0.95,Kerman
31.33,48.67,22,44489.4271,10/20/2021 10:15:01,292.427100000001,1.615,1.715,Ahwaz
35.68,51.35,1191,44489.4271,10/20/2021 10:15:01,292.427100000001,0.973,0.877,Tehran
38.08,46.28,1361,44489.4271,10/20/2021 10:15:01,292.427100000001,1.201,1.456,Tabriz
34.26,47.11,1322,44489.9271,10/20/2021 22:15:01,292.927100000001,1.195,0.727,Kermanshah
35.68,51.35,1191,44489.9271,10/20/2021 22:15:01,292.927100000001,1.015,1.214,Tehran
36.26,59.63,990,44489.9271,10/20/2021 22:15:01,292.927100000001,1.109,1.395,Mashhad
29.46,60.88,1370,44489.9306,10/20/2021 22:20:03,292.9306,0.658,1.521,Zahedan
29.53,52.58,1491,44489.9306,10/20/2021 22:20:03,292.9306,0.605,0.583,Shiraz
30.25,56.96,1754,44490.3854,10/21/2021 09:14:58,293.385399999999,0.592,0.555,Kerman
31.33,48.67,22,44490.3889,10/21/2021 09:20:00,293.388899999998,1.417,1.94,Ahwaz
32.86,59.2,1491,44490.3889,10/21/2021 09:20:00,293.388899999998,0.791,0.826,Birjand
35.68,51.35,1191,44490.3889,10/21/2021 09:20:00,293.388899999998,1.427,1.705,Tehran
38.08,46.28,1361,44490.3889,10/21/2021 09:20:00,293.388899999998,0.96,1.352,Tabriz
29.46,60.88,1370,44490.8924,10/21/2021 21:25:03,293.892399999997,1.064,0.855,Zahedan
29.53,52.58,1491,44490.9583,10/21/2021 22:59:57,293.958299999998,0.308,0.722,Shiraz
32.46,51.71,1550,44490.9583,10/21/2021 22:59:57,293.958299999998,0.765,0.82,Esfahan
34.26,47.11,1322,44490.9583,10/21/2021 22:59:57,293.958299999998,1.179,0.438,Kermanshah
30.25,56.96,1754,44491.4167,10/22/2021 10:00:02,294.416700000002,1.015,1.002,Kerman
31.33,48.67,22,44491.4167,10/22/2021 10:00:02,294.416700000002,1.225,1.397,Ahwaz
32.86,59.2,1491,44491.4167,10/22/2021 10:00:02,294.416700000002,0.309,0.386,Birjand
35.68,51.35,1191,44491.4167,10/22/2021 10:00:02,294.416700000002,0.909,0.724,Tehran
38.08,46.28,1361,44491.4201,10/22/2021 10:04:56,294.420100000003,0.732,0.771,Tabriz
29.46,60.88,1370,44491.9201,10/22/2021 22:04:56,294.920100000003,1.008,0.748,Zahedan
32.46,51.71,1550,44491.9201,10/22/2021 22:04:56,294.920100000003,1.057,0.466,Esfahan
34.26,47.11,1322,44491.9201,10/22/2021 22:04:56,294.920100000003,0.834,0.539,Kermanshah
36.26,59.63,990,44491.9201,10/22/2021 22:04:56,294.920100000003,1.006,0.848,Mashhad
30.25,56.96,1754,44492.3785,10/23/2021 09:05:02,295.378499999999,0.482,0.567,Kerman
32.86,59.2,1491,44492.3785,10/23/2021 09:05:02,295.378499999999,0.201,0.23,Birjand
35.68,51.35,1191,44492.3785,10/23/2021 09:05:02,295.378499999999,1.052,0.792,Tehran
31.33,48.67,22,44492.4479,10/23/2021 10:44:58,295.447899999999,1.251,1.491,Ahwaz
38.08,46.28,1361,44492.4479,10/23/2021 10:44:58,295.447899999999,1.236,1.251,Tabriz
29.46,60.88,1370,44492.8819,10/23/2021 21:09:56,295.8819,0.585,0.478,Zahedan
36.26,59.63,990,44492.9479,10/23/2021 22:44:58,295.947899999999,0.66,0.616,Mashhad
29.53,52.58,1491,44492.9514,10/23/2021 22:50:00,295.951399999998,0.634,0.572,Shiraz
32.46,51.71,1550,44492.9514,10/23/2021 22:50:00,295.951399999998,0.721,0.603,Esfahan
30.25,56.96,1754,44493.4097,10/24/2021 09:49:58,296.409699999997,0.611,0.842,Kerman
31.33,48.67,22,44493.4097,10/24/2021 09:49:58,296.409699999997,1.631,1.959,Ahwaz
32.86,59.2,1491,44493.4097,10/24/2021 09:49:58,296.409699999997,0.49,0.675,Birjand
35.68,51.35,1191,44493.4097,10/24/2021 09:49:58,296.409699999997,0.647,0.797,Tehran
38.08,46.28,1361,44493.4097,10/24/2021 09:49:58,296.409699999997,0.744,1.016,Tabriz
35.68,51.35,1191,44493.9097,10/24/2021 21:49:58,296.909699999996,1.147,0.448,Tehran
36.26,59.63,990,44493.9097,10/24/2021 21:49:58,296.909699999996,0.692,1.664,Mashhad
29.46,60.88,1370,44493.9132,10/24/2021 21:55:00,296.913200000003,0.196,1.102,Zahedan
29.53,52.58,1491,44493.9132,10/24/2021 21:55:00,296.913200000003,0.477,0.472,Shiraz
32.46,51.71,1550,44493.9132,10/24/2021 21:55:00,296.913200000003,0.737,0.553,Esfahan
34.26,47.11,1322,44493.9792,10/24/2021 23:30:02,296.979200000002,1.002,0.351,Kermanshah
30.25,56.96,1754,44494.3715,10/25/2021 08:54:57,297.371500000001,0.592,0.603,Kerman
35.68,51.35,1191,44494.3715,10/25/2021 08:54:57,297.371500000001,0.455,0.525,Tehran
31.33,48.67,22,44494.4375,10/25/2021 10:30:00,297.4375,0.779,0.661,Ahwaz
38.08,46.28,1361,44494.441,10/25/2021 10:35:02,297.440999999999,0.607,0.818,Tabriz
29.46,60.88,1370,44494.941,10/25/2021 22:35:02,297.940999999999,0.995,0.709,Zahedan
29.53,52.58,1491,44494.941,10/25/2021 22:35:02,297.940999999999,0.727,0.283,Shiraz
32.46,51.71,1550,44494.941,10/25/2021 22:35:02,297.940999999999,0.674,0.287,Esfahan
34.26,47.11,1322,44494.941,10/25/2021 22:35:02,297.940999999999,0.403,0.322,Kermanshah
35.68,51.35,1191,44494.941,10/25/2021 22:35:02,297.940999999999,0.75,0.411,Tehran
36.26,59.63,990,44494.941,10/25/2021 22:35:02,297.940999999999,0.99,0.689,Mashhad
30.25,56.96,1754,44495.3993,10/26/2021 09:34:59,298.399299999997,0.515,0.269,Kerman
31.33,48.67,22,44495.3993,10/26/2021 09:34:59,298.399299999997,0.843,0.917,Ahwaz
32.86,59.2,1491,44495.3993,10/26/2021 09:34:59,298.399299999997,0.439,0.353,Birjand
35.68,51.35,1191,44495.4028,10/26/2021 09:40:01,298.402800000003,0.972,0.697,Tehran
29.46,60.88,1370,44495.9028,10/26/2021 21:40:01,298.902800000003,0.602,0.471,Zahedan
29.53,52.58,1491,44495.9028,10/26/2021 21:40:01,298.902800000003,0.489,0.334,Shiraz
32.46,51.71,1550,44495.9028,10/26/2021 21:40:01,298.902800000003,0.419,0.494,Esfahan
36.26,59.63,990,44495.9028,10/26/2021 21:40:01,298.902800000003,0.844,0.671,Mashhad
34.26,47.11,1322,44495.9722,10/26/2021 23:19:58,298.972199999997,0.441,1.178,Kermanshah
30.25,56.96,1754,44496.3611,10/27/2021 08:39:59,299.361100000002,0.981,0.903,Kerman
32.86,59.2,1491,44496.3611,10/27/2021 08:39:59,299.361100000002,0.669,0.735,Birjand
31.33,48.67,22,44496.4306,10/27/2021 10:20:03,299.4306,1.012,0.869,Ahwaz
35.68,51.35,1191,44496.4306,10/27/2021 10:20:03,299.4306,0.847,0.699,Tehran
38.08,46.28,1361,44496.4306,10/27/2021 10:20:03,299.4306,0.488,0.378,Tabriz
29.46,60.88,1370,44496.934,10/27/2021 22:24:57,299.934000000001,0.45,1.316,Zahedan
32.46,51.71,1550,44496.934,10/27/2021 22:24:57,299.934000000001,0.494,0.765,Esfahan
34.26,47.11,1322,44496.934,10/27/2021 22:24:57,299.934000000001,1.197,1.237,Kermanshah
30.25,56.96,1754,44497.3924,10/28/2021 09:25:03,300.392399999997,0.943,0.861,Kerman
31.33,48.67,22,44497.3924,10/28/2021 09:25:03,300.392399999997,1.603,1.573,Ahwaz
32.86,59.2,1491,44497.3924,10/28/2021 09:25:03,300.392399999997,0.806,0.894,Birjand
35.68,51.35,1191,44497.3924,10/28/2021 09:25:03,300.392399999997,1.148,1.258,Tehran
38.08,46.28,1361,44497.3924,10/28/2021 09:25:03,300.392399999997,0.627,0.832,Tabriz
36.26,59.63,990,44497.8924,10/28/2021 21:25:03,300.892399999997,1.027,0.453,Mashhad
29.46,60.88,1370,44497.8958,10/28/2021 21:29:57,300.895799999998,1.588,1.226,Zahedan
29.53,52.58,1491,44497.9618,10/28/2021 23:04:59,300.961799999997,0.934,1.182,Shiraz
32.46,51.71,1550,44497.9618,10/28/2021 23:04:59,300.961799999997,0.836,0.626,Esfahan
34.26,47.11,1322,44497.9618,10/28/2021 23:04:59,300.961799999997,1.246,1.203,Kermanshah
35.68,51.35,1191,44497.9618,10/28/2021 23:04:59,300.961799999997,0.931,1.109,Tehran
32.86,59.2,1491,44498.3542,10/29/2021 08:30:02,301.354200000002,0.875,0.965,Birjand
30.25,56.96,1754,44498.4201,10/29/2021 10:04:56,301.420100000003,0.784,1.011,Kerman
29.46,60.88,1370,44498.9236,10/29/2021 22:09:59,301.923600000002,1.316,1.107,Zahedan
29.53,52.58,1491,44498.9236,10/29/2021 22:09:59,301.923600000002,1.335,1.422,Shiraz
32.46,51.71,1550,44498.9236,10/29/2021 22:09:59,301.923600000002,0.679,1.322,Esfahan
34.26,47.11,1322,44498.9236,10/29/2021 22:09:59,301.923600000002,1.287,1.488,Kermanshah
36.26,59.63,990,44498.9236,10/29/2021 22:09:59,301.923600000002,0.684,1.298,Mashhad
30.25,56.96,1754,44499.3819,10/30/2021 09:09:56,302.3819,1.006,0.946,Kerman
32.86,59.2,1491,44499.3819,10/30/2021 09:09:56,302.3819,1.102,1.086,Birjand
29.46,60.88,1370,44499.8854,10/30/2021 21:14:58,302.885399999999,1.206,0.879,Zahedan
29.53,52.58,1491,44499.9549,10/30/2021 22:55:03,302.954899999997,1.266,1.001,Shiraz
32.46,51.71,1550,44499.9549,10/30/2021 22:55:03,302.954899999997,1.53,1.645,Esfahan
30.25,56.96,1754,44500.4132,10/31/2021 09:55:00,303.413200000003,1.097,0.977,Kerman
32.86,59.2,1491,44500.4132,10/31/2021 09:55:00,303.413200000003,0.901,0.989,Birjand
29.46,60.88,1370,44500.9167,10/31/2021 22:00:02,303.916700000002,0.892,0.746,Zahedan
29.53,52.58,1491,44500.9167,10/31/2021 22:00:02,303.916700000002,1.042,0.925,Shiraz
32.46,51.71,1550,44500.9167,10/31/2021 22:00:02,303.916700000002,1.516,1.217,Esfahan
35.68,51.35,1191,44500.9167,10/31/2021 22:00:02,303.916700000002,1.935,1.629,Tehran
36.26,59.63,990,44500.9167,10/31/2021 22:00:02,303.916700000002,1.545,1.019,Mashhad
34.26,47.11,1322,44500.9826,10/31/2021 23:34:56,303.982600000003,2.063,1.999,Kermanshah
30.25,56.96,1754,44501.375,11/01/2021 09:00:00,304.375,1.185,1.055,Kerman
32.86,59.2,1491,44501.375,11/01/2021 09:00:00,304.375,0.958,0.929,Birjand
35.68,51.35,1191,44501.375,11/01/2021 09:00:00,304.375,1.707,1.98,Tehran
29.46,60.88,1370,44501.8785,11/01/2021 21:05:02,304.878499999999,0.875,0.786,Zahedan
32.46,51.71,1550,44501.9444,11/01/2021 22:39:56,304.9444,1.287,1.695,Esfahan
36.26,59.63,990,44501.9444,11/01/2021 22:39:56,304.9444,1.197,0.75,Mashhad
29.53,52.58,1491,44501.9479,11/01/2021 22:44:58,304.947899999999,0.887,1.31,Shiraz
30.25,56.96,1754,44502.4028,11/02/2021 09:40:01,305.402800000003,0.846,0.921,Kerman
31.33,48.67,22,44502.4063,11/02/2021 09:45:04,305.406300000002,1.293,1.405,Ahwaz
32.86,59.2,1491,44502.4063,11/02/2021 09:45:04,305.406300000002,1.108,0.99,Birjand
35.68,51.35,1191,44502.4063,11/02/2021 09:45:04,305.406300000002,1.894,1.241,Tehran
38.08,46.28,1361,44502.4063,11/02/2021 09:45:04,305.406300000002,2.023,2.062,Tabriz
29.46,60.88,1370,44502.9063,11/02/2021 21:45:04,305.906300000002,0.869,0.814,Zahedan
32.46,51.71,1550,44502.9063,11/02/2021 21:45:04,305.906300000002,1.27,0.821,Esfahan
35.68,51.35,1191,44502.9063,11/02/2021 21:45:04,305.906300000002,1.847,1.399,Tehran
32.86,59.2,1491,44503.3681,11/03/2021 08:50:03,306.3681,1.243,1.539,Birjand
31.33,48.67,22,44503.434,11/03/2021 10:24:57,306.434000000001,1.704,1.572,Ahwaz
29.46,60.88,1370,44503.9375,11/03/2021 22:30:00,306.9375,0.727,1.268,Zahedan
29.53,52.58,1491,44503.9375,11/03/2021 22:30:00,306.9375,0.932,0.729,Shiraz
32.46,51.71,1550,44503.9375,11/03/2021 22:30:00,306.9375,1.04,1.544,Esfahan
34.26,47.11,1322,44503.9375,11/03/2021 22:30:00,306.9375,1.9,1.874,Kermanshah
30.25,56.96,1754,44504.3958,11/04/2021 09:29:57,307.395799999998,1.001,0.93,Kerman
32.86,59.2,1491,44504.3958,11/04/2021 09:29:57,307.395799999998,1.581,1.489,Birjand
29.46,60.88,1370,44504.8993,11/04/2021 21:34:59,307.899299999997,0.915,1.676,Zahedan
29.53,52.58,1491,44504.8993,11/04/2021 21:34:59,307.899299999997,0.862,1.163,Shiraz
34.26,47.11,1322,44504.9653,11/04/2021 23:10:01,307.965300000003,1.874,0.989,Kermanshah
32.86,59.2,1491,44505.3576,11/05/2021 08:34:56,308.357600000003,1.552,1.471,Birjand
